LAK013,England AS,0.034112,0.923491,0.042397,0.426314,0.006606,0.527566,0.039514,0.327886,0.426031,0.038443,0.20763,1E-05,0.454353,0.282525,0.22409,0.037519,1E-05,0.001503,0.036982,0.030854,1E-05,0.353388,0.304835,0.00026,0.27367
LAK008,England AS,0.03429,0.932781,0.032929,0.426002,0.003622,0.539783,0.030594,0.325189,0.432907,0.028914,0.21298,1E-05,0.464008,0.277655,0.230122,0.028196,1E-05,1E-05,0.027827,0.061805,1E-05,0.37065,0.282427,1E-05,0.257272
LAK009,England AS,0.042552,0.92467,0.032778,0.431942,0.009798,0.527392,0.030867,0.322695,0.423704,0.029893,0.223698,1E-05,0.453017,0.277236,0.236839,0.028724,1E-05,0.004175,0.028067,0.069771,1E-05,0.362158,0.279041,0.003968,0.256984
LAK014,England AS,0.043871,0.928261,0.027868,0.433227,0.011665,0.528719,0.026388,0.316204,0.42311,0.025087,0.234329,0.001269,0.449202,0.272898,0.248667,0.024263,1E-05,0.004959,0.024331,0.042922,1E-05,0.347427,0.313953,0.003943,0.267412
LAK006,England AS,0.047503,0.92365,0.028846,0.435153,0.011698,0.526256,0.026893,0.302402,0.418379,0.025038,0.254171,1E-05,0.43978,0.264338,0.270594,0.024359,1E-05,0.000919,0.023556,0.088904,1E-05,0.342095,0.299751,0.000267,0.245416
I0157.SG,England AS,0.043134,0.956856,1E-05,0.497851,0.011714,0.490425,1E-05,0.328279,0.385242,1E-05,0.286459,1E-05,0.405283,0.297693,0.296994,1E-05,1E-05,1E-05,1E-05,0.254818,1E-05,0.348435,0.184622,1E-05,0.212095
I0159.SG,England AS,0.047077,0.952913,1E-05,0.502729,0.015597,0.481664,1E-05,0.332892,0.378407,1E-05,0.288681,1E-05,0.398924,0.303268,0.297779,1E-05,1E-05,1E-05,1E-05,0.261572,1E-05,0.34331,0.180782,1E-05,0.214306
I0161.SG,England AS,0.042953,0.957037,1E-05,0.525279,0.014159,0.460552,1E-05,0.367957,0.361522,1E-05,0.270501,1E-05,0.385809,0.336952,0.277209,1E-05,1E-05,1E-05,1E-05,0.252837,1E-05,0.336696,0.16551,1E-05,0.244928
I0769.SG,England AS,0.045047,0.954943,1E-05,0.481526,0.008658,0.509806,1E-05,0.329888,0.401589,1E-05,0.268503,1E-05,0.423032,0.294653,0.281492,1E-05,0.000804,1E-05,1E-05,0.224923,0.000406,0.361435,0.196277,1E-05,0.216939
I0773.SG,England AS,0.040865,0.959125,1E-05,0.484548,0.005782,0.509661,1E-05,0.315921,0.397102,1E-05,0.286957,1E-05,0.417894,0.282714,0.299362,1E-05,1E-05,1E-05,1E-05,0.2244,1E-05,0.349163,0.21466,1E-05,0.211748
